,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tmdb_id,poster_url
52,52,False,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,"[10749, 18]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",63.6453,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,False,7.794,3755,1010581,https://image.tmdb.org/t/p/w500/w46Vw536HwNnEzOa7J24YH9DPRS.jpg
53,53,False,/54mPXhtaUejdQtaCYeJPJP8ZfXX.jpg,"[18, 10749]",715287,ko,새엄마의 욕망,"Sang-jin, who was envious of her neighbor after getting a beautiful wife, Ask your wife's friend Gian to take over the son's extracurricular teacher, Sang-jin, who left work early, accidentally sees Gian's shower. A man who wants to have sex with his son's tutor, And a son who wants to have a good time with a young stepmom, Ji-an and Jin-hee, who want money, are disappointed with her husband, and Bin-jin gives her body to a young son.",66.9453,/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg,2020-05-29,Stepmom's Desire,False,7.4,25,715287,https://image.tmdb.org/t/p/w500/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg
54,54,False,/qoxriJ6n1qxvG1bBMPnsZBHKGco.jpg,"[10749, 18, 14]",11845,en,Intimacy,"Failed musician Jay abandoned his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon, a woman comes to his house for graphic, almost wordless, sex. One day, Jay follows her and learns about her. This eventually disrupts their relationship.",71.2289,/I0mlv1FahaLJqu2ByffMXEn4NN.jpg,2001-01-20,Intimacy,False,6.25,525,11845,https://image.tmdb.org/t/p/w500/ghRiWjZ6iWQqk6pWmrQMtmnzjrd.jpg
55,55,False,/zxjFabSJKMAvuu3acNg78nuTuCs.jpg,"[28, 53, 27]",1442776,zh,Kuang Bao Ju Xi,"A young man climbs into the mountains to pick up a meteorite that has fallen there and is killed by something. The ""thing"" descends to the village and begins to eat the inhabitants one by one, terrorizing the entire island.",64.213,/9TFaFsSXedaALXTzba349euDeoY.jpg,2024-03-27,Crazy Lizard,False,6.269,26,1442776,https://image.tmdb.org/t/p/w500/9TFaFsSXedaALXTzba349euDeoY.jpg
56,56,False,/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,"[28, 80, 53]",1197306,en,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",62.7156,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,2025-03-26,A Working Man,False,6.692,1383,1197306,https://image.tmdb.org/t/p/w500/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg
57,57,False,/jbjolEshVFBZiOrCjSMi7EHiYz2.jpg,[18],1414272,tl,Belyas,"Audrey Avila, Denise Esteban and Dani Yoshida star as sultry Belyas. A housewife who is tired of her controlling husband takes a different turn when two young prostitutes rent their apartment. As she befriends the two, she begins to admire the sexual freedom they have.",63.6266,/zPIaNQaQKtCIOs95x4GmaJ6omco.jpg,2025-02-07,Belyas,False,7.3,10,1414272,https://image.tmdb.org/t/p/w500/zPIaNQaQKtCIOs95x4GmaJ6omco.jpg
58,58,False,/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,"[16, 12, 10751, 35]",1241982,en,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",63.0351,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,2024-11-21,Moana 2,False,7.064,2573,1241982,https://image.tmdb.org/t/p/w500/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg
59,59,False,/57on65zgbTjmiMJSqqKVZ3c355p.jpg,"[35, 18]",1246310,en,Madea's Destination Wedding,Madea packs her best floral dresses and a whole lot of chaos when the Simmons family heads to the Bahamas for her grandniece's whirlwind wedding.,56.0242,/jwMwRucnAROgWo9WLLmIqzHmmzi.jpg,2025-07-10,Madea's Destination Wedding,False,5.8,45,1246310,https://image.tmdb.org/t/p/w500/jwMwRucnAROgWo9WLLmIqzHmmzi.jpg
60,60,False,/ABuIGbnT6uQtHULIst9DiR7pyG.jpg,"[27, 9648, 53]",1020910,en,Influencer,"While struggling on a solo backpacking trip in Thailand, social media influencer Madison meets CW, who travels with ease and shows her a more uninhibited way of living. But CW's interest in her takes a darker turn.",56.6868,/mtXV301BF7pqwvRjsWhQo6sD10F.jpg,2023-05-18,Influencer,False,6.2,262,1020910,https://image.tmdb.org/t/p/w500/mtXV301BF7pqwvRjsWhQo6sD10F.jpg
61,61,False,/8aNNz9WYmxhnBxzWTt0nRI4F7rx.jpg,"[10749, 18]",1241634,hi,सैयारा,"Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond.",75.7175,/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg,2025-07-18,Saiyaara,False,7.2,27,1241634,https://image.tmdb.org/t/p/w500/jymezcmEcFvlb037V4SSx8a4SMq.jpg
62,62,False,/xtnfoFs9vOLBF7Ox13mFmFUovey.jpg,"[28, 12, 18]",1311844,en,The Twisters,"A deadly patchwork of destructive cyclones is on an apocalyptic path of convergence at a populated Midwest city center. There, the twisters will merge into one mega tornado that threatens to obliterate the cities for hundreds of miles around.",62.7842,/9xjSHm0R9tII8JCWHS1VdbftFk1.jpg,2024-06-28,The Twisters,False,6.0,61,1311844,https://image.tmdb.org/t/p/w500/9xjSHm0R9tII8JCWHS1VdbftFk1.jpg
63,63,False,/dzY2ZYyPRbXcw8UOupHK3V5VQYk.jpg,[10749],259872,fr,Des jours plus belles que la nuit,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",60.1486,/uCkANtG6ezb7hjRKVudY3PUcbvn.jpg,2009-10-10,Skin. Like. Sun.,False,6.0,104,259872,https://image.tmdb.org/t/p/w500/uCkANtG6ezb7hjRKVudY3PUcbvn.jpg
64,64,False,/xRr7mnOJ39bZtCRmVefrm3sBxX4.jpg,"[80, 53, 28]",1090007,en,First Shift,"NYPD veteran Mike and rookie Angela tackle a high-stakes day on New York's toughest streets, diving headfirst into a vortex of danger and action. Their adrenaline-fueled pursuits and unexpected threats unfold as they navigate perilous encounters. Amidst the chaos, intense challenges forge unbreakable bonds.",55.3566,/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg,2024-08-30,First Shift,False,5.5,32,1090007,https://image.tmdb.org/t/p/w500/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg
65,65,False,/rx7aw7NGnIuCYorPBWeNPrgOMAc.jpg,[35],1294949,es,Mamá Reinventada,"Marina decides to take Patricia, her mother, to live with her, who believes that she should behave like the widow she is now. Living with Marina, he realizes that there are many things to do. Both find a new world to explore.",64.1818,/9HOJUlJ0aZfLdsjgKIDjjc5FbUV.jpg,2025-05-08,Mamá Reinventada,False,8.143,14,1294949,https://image.tmdb.org/t/p/w500/9HOJUlJ0aZfLdsjgKIDjjc5FbUV.jpg
66,66,False,/yBDvgpyynDsbMyK21FoQu1c2wYR.jpg,"[9648, 80, 53]",870028,en,The Accountant²,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.",55.6372,/kMDUS7VmFhb2coRfVBoGLR8ADBt.jpg,2025-04-23,The Accountant²,False,7.2,1145,870028,https://image.tmdb.org/t/p/w500/kMDUS7VmFhb2coRfVBoGLR8ADBt.jpg
67,67,False,/a3F9cXjRH488qcOqFmFZwqawBMU.jpg,"[16, 28, 878, 53]",1376434,en,Predator: Killer of Killers,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.",57.8184,/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg,2025-06-05,Predator: Killer of Killers,False,7.962,741,1376434,https://image.tmdb.org/t/p/w500/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg
68,68,False,/jpcmibRElSNX4wyxzi4RKo8Xd5u.jpg,"[16, 35, 18, 10749]",1354253,zh,爱上她的理由 番外 约定的未来,"Freshman Yuan Juntang applied to Minsong University in order to get closer to Zhu Zhu, whom he has had a crush on. At the university, he meets Li Shiya who used to be his idol, and takes a temporary absence from school.",58.188,/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg,2024-02-13,The Girl Downstairs Extra: Promised Future,False,10.0,1,1354253,https://image.tmdb.org/t/p/w500/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg
69,69,False,/27FRFe8lu1C1LStWmzwOa87vo98.jpg,"[18, 9648, 27]",173705,ja,女教師 生徒の眼の前で,"The lovely Reiko has taken a new teaching job at a creepy old high school.  She is an extremely attractive woman and the young students in her class have fallen for her.  One night, after tennis practice, she is brutally assaulted in the locker room shower by a man with a stocking over his face.  Left on the floor naked and in shock, she discovers a single puzzle piece left behind by the crazed man.  A few days later, a pair of students enact a perverted sexual revenge on Reiko for kicking someone off the tennis team.  Could one of these students be the man who brutalized her in the locker room?  Who owns the strange puzzle piece?  As the mystery unfolds, Reiko must come to terms with her own sexual urges and fate.",49.9146,/ilMXOocCCwPWCcDLLa6M0ga8vWt.jpg,1982-04-09,Female Teacher: In Front of the Students,False,6.386,35,173705,https://image.tmdb.org/t/p/w500/ilMXOocCCwPWCcDLLa6M0ga8vWt.jpg
70,71,False,,[],736350,en,Playboy Playmate Workout,"Lynda Wiesmeier, Playmate of the Month July 1982, along with other Playmates",56.6635,/zNvrtwwOB1imM58d1Y4u3TQxKYW.jpg,1983-01-01,Playboy Playmate Workout,False,10.0,1,736350,https://image.tmdb.org/t/p/w500/zNvrtwwOB1imM58d1Y4u3TQxKYW.jpg
71,72,False,/9f06S7Uc1Xmnc3OYtK8UKu9o3Ox.jpg,"[28, 12, 27]",1181039,zh,鬼吹灯：献王虫谷,"Adapted from the 3rd volume in the novel series ""Candle in the Tomb"" by Zhang Mu Ye. Hu Bayi, Wang Kaixuan, and Shiely Yang, infected with a curse, embark on a journey to King Xian's tomb to retrieve the Haochen Bead and break the curse. They face ancient organs, ghostly visions, explosive bugs, and a massive salamander.",52.9004,/7Hk1qxAvZi9H9cfBb4iHkoGjapH.jpg,2023-09-22,Candle in the Tomb: The Worm Valley,False,6.846,27,1181039,https://image.tmdb.org/t/p/w500/7Hk1qxAvZi9H9cfBb4iHkoGjapH.jpg
72,73,False,/gIwG9UWJLsiSBfaG5GJWGj9ghXD.jpg,"[27, 9648, 53]",713364,en,Clown in a Cornfield,"Quinn and her father have just moved to the quiet town of Kettle Springs hoping for a fresh start. Instead, she discovers a fractured community that has fallen on hard times after the treasured Baypen Corn Syrup Factory burned down. As the locals bicker amongst themselves and tensions boil over, a sinister, grinning figure emerges from the cornfields to cleanse the town of its burdens, one bloody victim at a time.",51.779,/bghFYMUMEKK6GyTHRA7XVC8uWn6.jpg,2025-05-08,Clown in a Cornfield,False,6.298,173,713364,https://image.tmdb.org/t/p/w500/bghFYMUMEKK6GyTHRA7XVC8uWn6.jpg
73,74,False,/lP5kcBL67k4aduIEzlSTVRR4RBh.jpg,[35],1429834,pt,"Família, Pero no Mucho","A Brazilian father finds a worthy opponent when he meets his daughter's Argentine in-laws, and a trip to Bariloche becomes the stage for a fun international rivalry.",49.0209,/g0Q7m2s2k0ZWdzIs07AvPKHoA9Q.jpg,2025-07-17,Almost Family,False,6.688,16,1429834,https://image.tmdb.org/t/p/w500/g0Q7m2s2k0ZWdzIs07AvPKHoA9Q.jpg
74,75,False,/698FjyzLdpgXmUSr63LaRwblTmx.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",45.8634,/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,2022-06-01,Jurassic World Dominion,False,6.646,6543,507086,https://image.tmdb.org/t/p/w500/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg
75,76,False,/9nhjGaFLKtddDPtPaX5EmKqsWdH.jpg,"[10749, 878, 53]",950396,en,The Gorge,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",46.8115,/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,2025-02-13,The Gorge,False,7.7,2824,950396,https://image.tmdb.org/t/p/w500/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg
76,77,False,/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,"[28, 878, 35, 10751]",939243,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",45.1147,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,2024-12-19,Sonic the Hedgehog 3,False,7.681,2794,939243,https://image.tmdb.org/t/p/w500/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg
77,78,False,/8eifdha9GQeZAkexgtD45546XKx.jpg,"[28, 53, 878]",822119,en,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",47.4569,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,2025-02-12,Captain America: Brave New World,False,6.043,2419,822119,https://image.tmdb.org/t/p/w500/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg
78,79,False,/tyfO9jHgkhypUFizRVYD0bytPjP.jpg,"[10751, 14]",447273,en,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",45.0401,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,2025-03-12,Snow White,False,4.287,1292,447273,https://image.tmdb.org/t/p/w500/xWWg47tTfparvjK0WJNX4xL8lW2.jpg
79,80,False,/k24eZq5I3jyz4htPkZCRpnUmBzE.jpg,"[10749, 18]",1156593,es,Culpa tuya,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,44.4672,/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg,2024-12-26,Your Fault,False,7.136,1309,1156593,https://image.tmdb.org/t/p/w500/1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg
80,81,False,/fPWJn5pqBr8n4h0YxW3QuasdvoI.jpg,"[28, 53]",1127110,en,Diablo,"Ex-con Kris Chaney seizes the daughter of a Colombian gangster to fulfill a noble promise to the young girl's mother. When her father enlists both the criminal underworld and a psychotic killer to exact his revenge, Kris relies on everything he's ever learned to stay alive and keep his word.",45.982,/uFQduVyYIinJy3eLjozgfl6Xtcn.jpg,2025-06-13,Diablo,False,7.368,102,1127110,https://image.tmdb.org/t/p/w500/uFQduVyYIinJy3eLjozgfl6Xtcn.jpg
81,82,False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",43.4288,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,How to Train Your Dragon,False,7.85,13628,10191,https://image.tmdb.org/t/p/w500/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg
82,83,False,/ke4pInrUPy1d4of5NHZL6IyEMwb.jpg,[53],1250620,it,La coda del diavolo,,45.4649,/lc59jGDtB8KVnsZk76C7RwZnWkJ.jpg,2024-07-25,La coda del diavolo,False,5.963,40,1250620,https://image.tmdb.org/t/p/w500/lc59jGDtB8KVnsZk76C7RwZnWkJ.jpg
83,84,False,/p5ozvmdgsmbWe0H8Xk7Rc8SCwAB.jpg,"[16, 12, 35, 10751]",1022789,en,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",43.4215,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,2024-06-11,Inside Out 2,False,7.554,5995,1022789,https://image.tmdb.org/t/p/w500/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg
84,85,False,/cJvUJEEQ86LSjl4gFLkYpdCJC96.jpg,"[10752, 28]",1241436,en,Warfare,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",42.5244,/srj9rYrjefyWqkLc6l2xjTGeBGO.jpg,2025-04-09,Warfare,False,7.167,771,1241436,https://image.tmdb.org/t/p/w500/srj9rYrjefyWqkLc6l2xjTGeBGO.jpg
85,86,False,/by8z9Fe8y7p4jo2YlW2SZDnptyT.jpg,"[28, 35, 878]",533535,en,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",41.2247,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,2024-07-24,Deadpool & Wolverine,False,7.586,7499,533535,https://image.tmdb.org/t/p/w500/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg
86,87,False,/y73agOAJDvO48WbvuRt4rZrcFw3.jpg,"[10749, 18]",829557,pl,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",40.4351,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-26,365 Days: This Day,False,5.9,1746,829557,https://image.tmdb.org/t/p/w500/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg
